StateCode,CountyName,PlanIDStandardComponent,PlanType,MedicalDeductibleIndividual,MedicalDeductibleFamilySt,MedicalMaximumOutOfPocket,count
MI,Manistee,29698MI0540019,HMO,1400,2800,6850,32315
MI,Manistee,29698MI0540020,HMO,6550,13100,6550,32316
MI,Manistee,29698MI0540022,HMO,1350,2700,2000,32317
MI,Manistee,29698MI0540023,HMO,6450,12900,6850,32318
MI,Manistee,29698MI0540024,HMO,5200,10400,6850,32319
MI,Manistee,29698MI0540026,HMO,2000,4000,6750,32320
MI,Manistee,29698MI0570003,POS,1800,3600,6600,32322
MI,Manistee,29698MI0570006,POS,1500,3000,5100,32323
MI,Manistee,29698MI0570009,POS,1400,2800,6600,32324
MI,Manistee,29698MI0570021,POS,200,400,6000,32325
MI,Manistee,29698MI0570022,POS,3975,7950,6850,32321
MI,Manistee,29698MI0570023,POS,1400,2800,6850,32326
MI,Manistee,29698MI0570024,POS,6550,13100,6550,32327
MI,Manistee,29698MI0570025,POS,1350,2700,2000,32328
MI,Manistee,29698MI0570026,POS,6450,12900,6850,32329
MI,Manistee,29698MI0570027,POS,5200,10400,6850,32330
MI,Manistee,29698MI0570028,POS,2000,4000,6750,32331
MI,Manistee,98185MI0180005,HMO,1650,3300,6350,32332
MI,Manistee,98185MI0180009,HMO,250,500,5100,32333
MI,Manistee,98185MI0440002,HMO,5950,11900,6350,32334
MI,Manistee,98185MI0550002,HMO,2250,4500,5750,32336
MI,Manistee,98185MI0550006,HMO,775,1550,3000,32337
MI,Marquette,15560MI0350001,PPO,6850,13700,6850,32338
MI,Marquette,15560MI0350002,PPO,6350,12700,6350,32339
MI,Marquette,15560MI0350003,PPO,1400,2800,6000,32340
MI,Marquette,15560MI0350004,PPO,150,300,5100,32341
MI,Marquette,15560MI0350005,PPO,6850,13700,6850,32342
MI,Marquette,15560MI0350006,PPO,3500,7000,4250,32343
MI,Marquette,15560MI0410001,PPO,1400,2800,6000,32344
MI,Marquette,15560MI0410002,PPO,150,300,5100,32346
MI,Marquette,15560MI0860001,PPO,6750,13500,6750,32347
MI,Marquette,15560MI0860002,PPO,2300,4600,5800,32348
MI,Marquette,15560MI0860003,PPO,750,1500,3000,32349
MI,Marquette,15560MI0870002,PPO,0,0,6000,32350
MI,Marquette,15560MI0880001,PPO,2300,4600,5800,32351
MI,Marquette,15560MI0880002,PPO,750,1500,3000,32352
MI,Marquette,98185MI0180005,HMO,1650,3300,6350,32353
MI,Marquette,98185MI0180009,HMO,250,500,5100,32354
MI,Marquette,98185MI0440002,HMO,5950,11900,6350,32356
MI,Marquette,98185MI0550002,HMO,2250,4500,5750,32357
MI,Marquette,98185MI0550006,HMO,775,1550,3000,32358
MI,Mason,15560MI0350001,PPO,6850,13700,6850,32359
MI,Mason,15560MI0350002,PPO,6350,12700,6350,32360
MI,Mason,15560MI0350003,PPO,1400,2800,6000,32361
MI,Mason,15560MI0350004,PPO,150,300,5100,32362
MI,Mason,15560MI0350005,PPO,6850,13700,6850,32363
MI,Mason,15560MI0350006,PPO,3500,7000,4250,32364
MI,Mason,15560MI0410001,PPO,1400,2800,6000,32366
MI,Mason,15560MI0410002,PPO,150,300,5100,32367
MI,Mason,15560MI0860001,PPO,6750,13500,6750,32368
MI,Mason,15560MI0860002,PPO,2300,4600,5800,32369
MI,Mason,15560MI0860003,PPO,750,1500,3000,32371
MI,Mason,15560MI0870002,PPO,0,0,6000,32372
MI,Mason,15560MI0880001,PPO,2300,4600,5800,32373
MI,Mason,15560MI0880002,PPO,750,1500,3000,32374
MI,Mason,29241MI0270061,PPO,1900,3800,6600,32375
MI,Mason,29241MI0270065,PPO,1800,3600,6600,32376
MI,Mason,29241MI0270068,PPO,1500,3000,5100,32377
MI,Mason,29241MI0270070,PPO,200,400,6000,32378
MI,Mason,29241MI0270071,PPO,3975,7950,6850,32379
MI,Mason,29241MI0270072,PPO,1400,2800,6850,32381
MI,Mason,29241MI0270073,PPO,6550,13100,6550,32382
MI,Mason,29241MI0270074,PPO,1350,2700,2000,32383
MI,Mason,29698MI0540001,HMO,1900,3800,6600,32384
MI,Mason,29698MI0540005,HMO,1800,3600,6600,32386
MI,Mason,29698MI0540008,HMO,1500,3000,5100,32387
MI,Mason,29698MI0540014,HMO,1400,2800,6600,32388
MI,Mason,29698MI0540016,HMO,200,400,6000,32389
MI,Mason,29698MI0540017,HMO,3975,7950,6850,32390
MI,Mason,29698MI0540019,HMO,1400,2800,6850,32391
MI,Mason,29698MI0540020,HMO,6550,13100,6550,32392
MI,Mason,29698MI0540022,HMO,1350,2700,2000,32393
MI,Mason,29698MI0540023,HMO,6450,12900,6850,32394
MI,Mason,29698MI0540024,HMO,5200,10400,6850,32335
MI,Mason,29698MI0540026,HMO,2000,4000,6750,32395
MI,Mason,29698MI0570003,POS,1800,3600,6600,32396
MI,Mason,29698MI0570006,POS,1500,3000,5100,32397
MI,Mason,29698MI0570009,POS,1400,2800,6600,32398
MI,Mason,29698MI0570021,POS,200,400,6000,32399
MI,Mason,29698MI0570022,POS,3975,7950,6850,32400
MI,Mason,29698MI0570023,POS,1400,2800,6850,32401
MI,Mason,29698MI0570024,POS,6550,13100,6550,32402
MI,Mason,29698MI0570025,POS,1350,2700,2000,32403
MI,Mason,29698MI0570026,POS,6450,12900,6850,32404
MI,Mason,29698MI0570027,POS,5200,10400,6850,32405
MI,Mason,29698MI0570028,POS,2000,4000,6750,32406
MI,Mason,98185MI0180005,HMO,1650,3300,6350,32407
MI,Mason,98185MI0180009,HMO,250,500,5100,32408
MI,Mason,98185MI0440002,HMO,5950,11900,6350,32409
MI,Mason,98185MI0550002,HMO,2250,4500,5750,32410
MI,Mason,98185MI0550006,HMO,775,1550,3000,32411
MI,Mecosta,15560MI0350001,PPO,6850,13700,6850,32412
MI,Mecosta,15560MI0350002,PPO,6350,12700,6350,32413
MI,Mecosta,15560MI0350003,PPO,1400,2800,6000,32414
MI,Mecosta,15560MI0350004,PPO,150,300,5100,32415
MI,Mecosta,15560MI0350005,PPO,6850,13700,6850,32416
MI,Mecosta,15560MI0350006,PPO,3500,7000,4250,32417
MI,Mecosta,15560MI0410001,PPO,1400,2800,6000,32419
MI,Mecosta,15560MI0410002,PPO,150,300,5100,32420
MI,Mecosta,15560MI0860001,PPO,6750,13500,6750,32421
MI,Mecosta,15560MI0860002,PPO,2300,4600,5800,32422
MI,Mecosta,15560MI0860003,PPO,750,1500,3000,32424
MI,Mecosta,15560MI0870002,PPO,0,0,6000,32425
MI,Mecosta,15560MI0880001,PPO,2300,4600,5800,32426
MI,Mecosta,15560MI0880002,PPO,750,1500,3000,32427
MI,Mecosta,29241MI0270061,PPO,1900,3800,6600,32428
MI,Mecosta,29241MI0270065,PPO,1800,3600,6600,32429
MI,Mecosta,29241MI0270068,PPO,1500,3000,5100,32430
MI,Mecosta,29241MI0270070,PPO,200,400,6000,32431
MI,Mecosta,29241MI0270071,PPO,3975,7950,6850,32432
MI,Mecosta,29241MI0270072,PPO,1400,2800,6850,32434
MI,Mecosta,29241MI0270073,PPO,6550,13100,6550,32435
MI,Mecosta,29241MI0270074,PPO,1350,2700,2000,32436
MI,Mecosta,29698MI0540001,HMO,1900,3800,6600,32437
MI,Mecosta,29698MI0540005,HMO,1800,3600,6600,32439
MI,Mecosta,29698MI0540008,HMO,1500,3000,5100,32440
MI,Mecosta,29698MI0540014,HMO,1400,2800,6600,32441
MI,Mecosta,29698MI0540016,HMO,200,400,6000,32442
MI,Mecosta,29698MI0540017,HMO,3975,7950,6850,32443
MI,Mecosta,29698MI0540019,HMO,1400,2800,6850,32444
MI,Mecosta,29698MI0540020,HMO,6550,13100,6550,32445
MI,Mecosta,29698MI0540022,HMO,1350,2700,2000,32446
MI,Mecosta,29698MI0540023,HMO,6450,12900,6850,32447
MI,Mecosta,29698MI0540024,HMO,5200,10400,6850,32345
MI,Mecosta,29698MI0540026,HMO,2000,4000,6750,32448
MI,Mecosta,29698MI0570003,POS,1800,3600,6600,32449
MI,Mecosta,29698MI0570006,POS,1500,3000,5100,32450
MI,Mecosta,29698MI0570009,POS,1400,2800,6600,32451
MI,Mecosta,29698MI0570021,POS,200,400,6000,32452
MI,Mecosta,29698MI0570022,POS,3975,7950,6850,32453
MI,Mecosta,29698MI0570023,POS,1400,2800,6850,32454
MI,Mecosta,29698MI0570024,POS,6550,13100,6550,32455
MI,Mecosta,29698MI0570025,POS,1350,2700,2000,32456
MI,Mecosta,29698MI0570026,POS,6450,12900,6850,32457
MI,Mecosta,29698MI0570027,POS,5200,10400,6850,32458
MI,Mecosta,29698MI0570028,POS,2000,4000,6750,32459
MI,Mecosta,98185MI0180005,HMO,1650,3300,6350,32460
MI,Mecosta,98185MI0180009,HMO,250,500,5100,32461
MI,Mecosta,98185MI0440002,HMO,5950,11900,6350,32462
MI,Mecosta,98185MI0550002,HMO,2250,4500,5750,32463
MI,Mecosta,98185MI0550006,HMO,775,1550,3000,32464
MI,Menominee,15560MI0350001,PPO,6850,13700,6850,32465
MI,Menominee,15560MI0350002,PPO,6350,12700,6350,32466
MI,Menominee,15560MI0350003,PPO,1400,2800,6000,32467
MI,Menominee,15560MI0350004,PPO,150,300,5100,32468
MI,Menominee,15560MI0350005,PPO,6850,13700,6850,32469
MI,Menominee,15560MI0350006,PPO,3500,7000,4250,32470
MI,Menominee,15560MI0410001,PPO,1400,2800,6000,32472
MI,Menominee,15560MI0410002,PPO,150,300,5100,32473
MI,Menominee,15560MI0860001,PPO,6750,13500,6750,32474
MI,Menominee,15560MI0860002,PPO,2300,4600,5800,32475
MI,Menominee,15560MI0860003,PPO,750,1500,3000,32477
MI,Menominee,15560MI0870002,PPO,0,0,6000,32478
MI,Menominee,15560MI0880001,PPO,2300,4600,5800,32479
MI,Menominee,15560MI0880002,PPO,750,1500,3000,32480
MI,Midland,15560MI0350001,PPO,6850,13700,6850,32481
MI,Midland,15560MI0350002,PPO,6350,12700,6350,32482
MI,Midland,15560MI0350003,PPO,1400,2800,6000,32483
MI,Midland,15560MI0350004,PPO,150,300,5100,32484
MI,Midland,15560MI0350005,PPO,6850,13700,6850,32485
MI,Midland,15560MI0350006,PPO,3500,7000,4250,32486
MI,Midland,15560MI0410001,PPO,1400,2800,6000,32487
MI,Midland,15560MI0410002,PPO,150,300,5100,32488
MI,Midland,15560MI0860001,PPO,6750,13500,6750,32489
MI,Midland,15560MI0860002,PPO,2300,4600,5800,32490
MI,Midland,15560MI0860003,PPO,750,1500,3000,32492
MI,Midland,15560MI0870002,PPO,0,0,6000,32493
MI,Midland,15560MI0880001,PPO,2300,4600,5800,32494
MI,Midland,15560MI0880002,PPO,750,1500,3000,32495
MI,Midland,29241MI0270061,PPO,1900,3800,6600,32496
MI,Midland,29241MI0270065,PPO,1800,3600,6600,32497
MI,Midland,29241MI0270068,PPO,1500,3000,5100,32498
MI,Midland,29241MI0270070,PPO,200,400,6000,32499
MI,Midland,29241MI0270071,PPO,3975,7950,6850,32500
MI,Midland,29241MI0270072,PPO,1400,2800,6850,32502
MI,Midland,29241MI0270073,PPO,6550,13100,6550,32503
MI,Midland,29241MI0270074,PPO,1350,2700,2000,32504
MI,Midland,29698MI0540001,HMO,1900,3800,6600,32505
MI,Midland,29698MI0540005,HMO,1800,3600,6600,32507
MI,Midland,29698MI0540008,HMO,1500,3000,5100,32508
MI,Midland,29698MI0540014,HMO,1400,2800,6600,32509
MI,Midland,29698MI0540016,HMO,200,400,6000,32510
MI,Midland,29698MI0540017,HMO,3975,7950,6850,32511
MI,Midland,29698MI0540019,HMO,1400,2800,6850,32512
MI,Midland,29698MI0540020,HMO,6550,13100,6550,32513
MI,Midland,29698MI0540022,HMO,1350,2700,2000,32514
MI,Midland,29698MI0540023,HMO,6450,12900,6850,32515
MI,Midland,29698MI0540024,HMO,5200,10400,6850,32365
MI,Midland,29698MI0540026,HMO,2000,4000,6750,32516
MI,Midland,29698MI0570003,POS,1800,3600,6600,32517
MI,Midland,29698MI0570006,POS,1500,3000,5100,32518
MI,Midland,29698MI0570009,POS,1400,2800,6600,32519
MI,Midland,29698MI0570021,POS,200,400,6000,32520
MI,Midland,29698MI0570022,POS,3975,7950,6850,32521
MI,Midland,29698MI0570023,POS,1400,2800,6850,32522
MI,Midland,29698MI0570024,POS,6550,13100,6550,32523
MI,Midland,29698MI0570025,POS,1350,2700,2000,32524
MI,Midland,29698MI0570026,POS,6450,12900,6850,32525
MI,Midland,29698MI0570027,POS,5200,10400,6850,32526
MI,Midland,29698MI0570028,POS,2000,4000,6750,32527
MI,Midland,67577MI0390001,PPO,1500,3000,4000,32528
MI,Midland,67577MI0390004,PPO,3000,6000,6850,32529
MI,Midland,67577MI0390006,PPO,5000,10000,6450,32370
MI,Midland,67577MI0390008,PPO,6850,13700,6850,32380
MI,Midland,67577MI0390011,PPO,2500,5000,6850,32530
MI,Midland,67577MI0390012,PPO,4500,9000,6850,32531
MI,Midland,67577MI0390013,PPO,3500,7000,6850,32532
MI,Midland,67577MI0390014,PPO,6850,13700,6850,32533
MI,Midland,98185MI0180005,HMO,1650,3300,6350,32535
MI,Midland,98185MI0180009,HMO,250,500,5100,32536
MI,Midland,98185MI0440002,HMO,5950,11900,6350,32537
MI,Midland,98185MI0550002,HMO,2250,4500,5750,32538
MI,Midland,98185MI0550006,HMO,775,1550,3000,32539
MI,Missaukee,15560MI0350001,PPO,6850,13700,6850,32418
MI,Missaukee,15560MI0350002,PPO,6350,12700,6350,32534
MI,Missaukee,15560MI0350003,PPO,1400,2800,6000,32540
MI,Missaukee,15560MI0350004,PPO,150,300,5100,32541
MI,Missaukee,15560MI0350005,PPO,6850,13700,6850,32542
MI,Missaukee,15560MI0350006,PPO,3500,7000,4250,32543
MI,Missaukee,15560MI0410001,PPO,1400,2800,6000,32545
MI,Missaukee,15560MI0410002,PPO,150,300,5100,32546
MI,Missaukee,15560MI0860001,PPO,6750,13500,6750,32547
MI,Missaukee,15560MI0860002,PPO,2300,4600,5800,32548
MI,Missaukee,15560MI0860003,PPO,750,1500,3000,32550
MI,Missaukee,15560MI0870002,PPO,0,0,6000,32551
MI,Missaukee,15560MI0880001,PPO,2300,4600,5800,32552
MI,Missaukee,15560MI0880002,PPO,750,1500,3000,32553
MI,Missaukee,29241MI0270061,PPO,1900,3800,6600,32554
MI,Missaukee,29241MI0270065,PPO,1800,3600,6600,32555
MI,Missaukee,29241MI0270068,PPO,1500,3000,5100,32556
MI,Missaukee,29241MI0270070,PPO,200,400,6000,32557
MI,Missaukee,29241MI0270071,PPO,3975,7950,6850,32558
MI,Missaukee,29241MI0270072,PPO,1400,2800,6850,32560
MI,Missaukee,29241MI0270073,PPO,6550,13100,6550,32561
MI,Missaukee,29241MI0270074,PPO,1350,2700,2000,32562
MI,Missaukee,29698MI0540001,HMO,1900,3800,6600,32563
MI,Missaukee,29698MI0540005,HMO,1800,3600,6600,32565
MI,Missaukee,29698MI0540008,HMO,1500,3000,5100,32566
MI,Missaukee,29698MI0540014,HMO,1400,2800,6600,32567
MI,Missaukee,29698MI0540016,HMO,200,400,6000,32568
MI,Missaukee,29698MI0540017,HMO,3975,7950,6850,32569
MI,Missaukee,29698MI0540019,HMO,1400,2800,6850,32570
MI,Missaukee,29698MI0540020,HMO,6550,13100,6550,32571
MI,Missaukee,29698MI0540022,HMO,1350,2700,2000,32572
MI,Missaukee,29698MI0540023,HMO,6450,12900,6850,32573
MI,Missaukee,29698MI0540024,HMO,5200,10400,6850,32544
MI,Missaukee,29698MI0540026,HMO,2000,4000,6750,32574
MI,Missaukee,29698MI0570003,POS,1800,3600,6600,32575
MI,Missaukee,29698MI0570006,POS,1500,3000,5100,32576
MI,Missaukee,29698MI0570009,POS,1400,2800,6600,32577
MI,Missaukee,29698MI0570021,POS,200,400,6000,32578
MI,Missaukee,29698MI0570022,POS,3975,7950,6850,32579
MI,Missaukee,29698MI0570023,POS,1400,2800,6850,32580
MI,Missaukee,29698MI0570024,POS,6550,13100,6550,32581
MI,Missaukee,29698MI0570025,POS,1350,2700,2000,32582
